_id,ltable_ID,rtable_ID,ltable_shop name,ltable_postal code,ltable_street address,ltable_phone number,rtable_shop name,rtable_postal code,rtable_street address,rtable_phone number
505,604,4420,siam chan restaurant,90025.0,11550 1/2 santa monica blvd,3104444981.0,santa monica restaurant & cafe,90025.0,12340 santa monica blvd,3102078888.0
506,606,2222,vim,90027.0,5132 hollywood blvd,3236621017.0,vim thai-chinese restaurant,90027.0,5132 hollywood blvd,3236621017.0
507,611,1354,dragon restaurant,90006.0,966 s vermont ave,2133878833.0,the dragon restaurant,90006.0,966 s vermont ave,2133878833.0
508,611,1633,dragon restaurant,90006.0,966 s vermont ave,2133878833.0,el nuevo ilobasco family restaurant,90006.0,1436 s vermont ave,2133824933.0
509,611,1647,dragon restaurant,90006.0,966 s vermont ave,2133878833.0,hodori restaurant,90006.0,1001 s vermont ave,2133833554.0
510,611,2108,dragon restaurant,90006.0,966 s vermont ave,2133878833.0,a-won japanese restaurant,90006.0,913 s vermont ave,2133896764.0
511,611,3487,dragon restaurant,90006.0,966 s vermont ave,2133878833.0,san salvador restaurant,90006.0,1828 s vermont ave,3237333334.0
512,617,145,jin jiang restaurant,90025.0,11057 santa monica blvd,3104447171.0,juquila restaurant,90025.0,11619 santa monica blvd,3103121079.0
513,617,191,jin jiang restaurant,90025.0,11057 santa monica blvd,3104447171.0,monte alban restaurant,90025.0,11929 santa monica blvd,3104447736.0
514,617,1537,jin jiang restaurant,90025.0,11057 santa monica blvd,3104447171.0,jin jiang restaurant,90025.0,11057 santa monica blvd,3104447171.0
515,617,1599,jin jiang restaurant,90025.0,11057 santa monica blvd,3104447171.0,aki restaurant,90025.0,11513 santa monica blvd,3104798406.0
516,617,4420,jin jiang restaurant,90025.0,11057 santa monica blvd,3104447171.0,santa monica restaurant & cafe,90025.0,12340 santa monica blvd,3102078888.0
517,618,2358,yee's chinese food,90043.0,4400 w slauson ave,3232954224.0,yee's chinese food,90043.0,4400 w slauson ave,3232954224.0
518,622,2140,rene cafe,90017.0,1123 west 7th street,2136899898.0,rene cafe,90017.0,1123 w 7th st,2136899898.0
519,627,1893,tam's garden chinese restaurant,90036.0,5269 w olympic blvd,3239362858.0,seoul garden restaurant,90006.0,1833 w olympic blvd,2133868477.0
520,629,3179,ok chinese restaurant,91405.0,7400 van nuys blvd,8189885622.0,chit chat restaurant cafe lounge,91405.0,7115 van nuys blvd,8187862424.0
521,629,3694,ok chinese restaurant,91405.0,7400 van nuys blvd,8189885622.0,guatemalteca bakery & restaurant,91405.0,7630 van nuys blvd,8187828430.0
522,632,2409,mandarin house,90005.0,3074 w 8th st,2133868976.0,house of the chigae,90005.0,3077 w 8th st,2133888681.0
523,637,551,hong kong restaurant,90003.0,187 w manchester ave,3237536188.0,cano's mexican restaurant,90003.0,258 w manchester ave,3236677762.0
524,637,976,hong kong restaurant,90003.0,187 w manchester ave,3237536188.0,patty's restaurant,90003.0,258 w manchester ave,3236677762.0
525,639,107,china food express restaurant,90005.0,3320 w 8th st,2133803810.0,sabores oaxaqueños restaurant,90005.0,3337 1/2 w 8th st,2134273508.0
526,639,1857,china food express restaurant,90005.0,3320 w 8th st,2133803810.0,dong ii jang restaurant,90005.0,3455 w 8th st,2133835757.0
527,639,2103,china food express restaurant,90005.0,3320 w 8th st,2133803810.0,keungama korean restaurant,90005.0,3498 w 8th st,2133656788.0
528,639,2168,china food express restaurant,90005.0,3320 w 8th st,2133803810.0,naegohyang restaurant,90005.0,3516 w 8th st,2133810022.0
529,640,359,ho sai kai chinese restaurant,90018.0,3723 s western ave,3237314143.0,los alcatraces restaurant,90018.0,3773 s western ave,3237331379.0
530,640,1463,ho sai kai chinese restaurant,90018.0,3723 s western ave,3237314143.0,joan & sisters restaurant,90018.0,3709 s western ave,3237358952.0
531,640,3532,ho sai kai chinese restaurant,90018.0,3723 s western ave,3237314143.0,clemen's restaurant,90018.0,3551 s western ave,3237342725.0
532,641,2049,happy family chinese restaurant,90020.0,301 s western ave,2133891112.0,lemon tree kids and family restaurant,90005.0,621 s western ave,2133800038.0
533,642,1919,kay kay chinese food,90006.0,1722 s western ave,3237355321.0,koreatown plaza food corner,90006.0,928 s western ave,
534,651,3458,la china oaxaquena,90038.0,5710 santa monica blvd,3234655586.0,la pupusa loca,90038.0,5716 santa monica blvd,3239572967.0
535,651,3542,la china oaxaquena,90038.0,5710 santa monica blvd,3234655586.0,la guanaquita,90038.0,6242 santa monica blvd,3239623151.0
536,658,145,best chinese restaurant,90025.0,12239 santa monica blvd,,juquila restaurant,90025.0,11619 santa monica blvd,3103121079.0
537,658,191,best chinese restaurant,90025.0,12239 santa monica blvd,,monte alban restaurant,90025.0,11929 santa monica blvd,3104447736.0
538,658,1537,best chinese restaurant,90025.0,12239 santa monica blvd,,jin jiang restaurant,90025.0,11057 santa monica blvd,3104447171.0
539,658,1599,best chinese restaurant,90025.0,12239 santa monica blvd,,aki restaurant,90025.0,11513 santa monica blvd,3104798406.0
540,658,1908,best chinese restaurant,90025.0,12239 santa monica blvd,,moon house chinese cuisine,90025.0,11058 santa monica blvd,3109669988.0
541,658,4420,best chinese restaurant,90025.0,12239 santa monica blvd,,santa monica restaurant & cafe,90025.0,12340 santa monica blvd,3102078888.0
542,661,3851,golden china restaurant,91401.0,6209 van nuys blvd,8189947832.0,machu-picchu peruvian restaurant,91401.0,6465 van nuys blvd,8189973394.0
543,668,2287,egg roll king,90065.0,3111 north san fernando road,3232565271.0,egg roll king,90065.0,3111 n san fernando rd,3232565271.0
544,684,540,la china poblana,90023.0,3568 whittier blvd,3232638310.0,cemitas la china poblana,90023.0,3568 whittier blvd,3232638310.0
545,699,1919,china food express,90006.0,1535 s western ave,3237668038.0,koreatown plaza food corner,90006.0,928 s western ave,
546,700,1933,san hing,90034.0,11136 palms blvd,3103981689.0,san hing,90034.0,11136 palms blvd,3103981689.0
547,706,1813,the griddle cafe,90046.0,7916 w sunset blvd,3238740377.0,chibiscus asian cafe,90046.0,7361 w sunset blvd,3234519896.0
548,706,4098,the griddle cafe,90046.0,7916 w sunset blvd,3238740377.0,elderberries threefold cafe,90046.0,7564 w sunset blvd,3238510700.0
549,706,4580,the griddle cafe,90046.0,7916 w sunset blvd,3238740377.0,the griddle cafe,90046.0,7916 w sunset blvd,3238740377.0
550,707,1099,water grill,90071.0,544 s grand ave,2138910900.0,water grill,90071.0,544 s grand ave,2138910900.0
551,707,3506,water grill,90071.0,544 s grand ave,2138910900.0,george's greek grill,90071.0,350 s grand ave,2132602358.0
552,708,1026,philippe the original,90012.0,1001 n alameda st,2136283781.0,philippe the original,90012.0,1001 n alameda st,2136283781.0
553,709,1059,craft los angeles,90067.0,10100 constellation blvd.,3102794180.0,craft,90067.0,10100 constellation blvd,3102794180.0
554,710,1013,langer's,90057.0,704 s alvarado st,2134838050.0,langer's,90057.0,704 s alvarado st,2134838050.0
555,712,1723,eggslut,,317 s broadway,2136250292.0,eggslut,90013.0,317 s broadway,2136250292.0
556,714,1347,the cheesecake factory,90036.0,189 the grove dr,3236340511.0,the cheesecake factory,90036.0,189 the grove dr,3236340511.0
557,716,1636,lemonade,90291.0,1661 abbot kinney blvd,3104526200.0,lemonade,90291.0,1661 abbot kinney blvd,3104526200.0
558,717,1771,joan's on third,90048.0,8350 w third st,3236552285.0,joan's on third,90048.0,8350 w 3rd st,3236552285.0
559,718,1056,bottega louie,90017.0,700 s. grand ave.,2138021470.0,bottega louie,90017.0,700 s grand ave,2138021470.0
560,722,1068,25 degrees,90028.0,7000 hollywood blvd,3237857244.0,25 degrees,90028.0,7000 hollywood blvd,3237857244.0
561,723,4052,the pie hole,90013.0,714 traction ave,2135370115.0,the pie hole,90013.0,714 traction ave,2135370115.0
562,724,1224,canter's deli,90036.0,419 n fairfax ave,3236512030.0,canter's deli,90036.0,419 n fairfax ave,3236512030.0
563,726,4539,getty center restaurant,90049.0,1200 getty center dr,3104406810.0,the restaurant at the getty center,90049.0,1200 getty center dr,3104406810.0
564,726,4623,getty center restaurant,90049.0,1200 getty center dr,3104406810.0,cafe at the getty center,90049.0,1200 getty center dr,
565,730,1051,toast bakery cafe,90048.0,8221 w 3rd st,3236555018.0,doughboys cafe & bakery,90048.0,8136 w 3rd st,3238521020.0
566,730,1206,toast bakery cafe,90048.0,8221 w 3rd st,3236555018.0,toast bakery cafe,90048.0,8221 w 3rd st,3236555018.0
567,730,1247,toast bakery cafe,90048.0,8221 w 3rd st,3236555018.0,cafe angelino,90048.0,8735 w 3rd st,3102461177.0
568,730,2556,toast bakery cafe,90048.0,8221 w 3rd st,3236555018.0,berri's cafe,90048.0,8412 w 3rd st,3238520642.0
569,731,1384,the original pantry,90017.0,877 s figueroa st,2139729279.0,original pantry cafe,90017.0,877 s figueroa st,2139729279.0
570,732,4597,hard rock cafe,90028.0,6801 hollywood blvd,3234647625.0,hollywood rock cafe,90028.0,6511 hollywood blvd,3233452600.0
571,733,1160,mel's drive-in,90028.0,1650 n highland ave,3234652111.0,mel's drive in,90028.0,1650 n highland ave,3234652111.0
572,739,1094,yard house,90015.0,800 w olympic blvd,2137459273.0,yard house,90015.0,800 west olympic blvd,2137459273.0
573,740,1127,roscoe's house of chicken & waffles,90028.0,1514 n gower st,3234667453.0,roscoe's house of chicken & waffles,90028.0,1514 n gower st,3234667453.0
574,741,4400,aroma cafe,91604.0,4360 tujunga ave,8185080677.0,aroma coffee & tea,91604.0,4360 tujunga ave,8185086505.0
575,742,4257,gjusta,90291.0,320 sunset ave,3103140320.0,gjusta,90291.0,320 sunset ave,3103140320.0
576,743,2123,the counter downtown l.a.,90017.0,725 w 7th st,2132287800.0,the counter downtown la,90017.0,725 w 7th st,2132287800.0
577,746,1165,redbird,90012.0,114 e 2nd st,2137881191.0,redbird,90012.0,114 e 2nd st,2137881191.0
578,747,1009,truxton's american bistro,90045.0,8611 truxton ave,3104178789.0,truxton's american bistro,90045.0,8611 truxton ave,3104178789.0
579,748,1148,urth caffe,90013.0,451 s hewitt st,2137974527.0,urth caffé - downtown,90013.0,451 s hewitt st,2137974534.0
580,750,1037,nickel diner,90013.0,524 s main st,2136238301.0,nickel diner,90013.0,524 s main st,2136238301.0
581,751,1593,rainbow bar & grill,90069.0,9015 w sunset blvd,3102784232.0,aroma bar and grill,90046.0,7373 w sunset blvd,3238508120.0
582,751,2541,rainbow bar & grill,90069.0,9015 w sunset blvd,3102784232.0,rainbow bar & grill,90069.0,9015 w sunset blvd,3102784232.0
583,751,2894,rainbow bar & grill,90069.0,9015 w sunset blvd,3102784232.0,obica mozzarella bar pizza e cucina,90069.0,8630 w sunset blvd,3103605983.0
584,751,3187,rainbow bar & grill,90069.0,9015 w sunset blvd,3102784232.0,dough pizzeria & bar,90069.0,8947 w sunset blvd,3102757770.0
585,752,1043,animal,90036.0,435 n. fairfax ave.,3237829225.0,animal,90036.0,435 n fairfax ave,3237829225.0
586,753,1965,otium restaurant,,222 s hope st,2139358500.0,otium,90012.0,222 s hope st,2139358500.0
587,754,1133,cassell's hamburgers,,3600 w 6th st,2133875502.0,cassell's hamburgers,90020.0,3600 w 6th st,2133875502.0
588,755,4598,denny's - century blvd.,90045.0,5535 west century blvd,3104101712.0,cafe blvd,90045.0,5400 west century blvd,3102165858.0
589,757,1363,the veggie grill,90046.0,8000 west sunset blvd,3238227575.0,veggie grill,90046.0,8000 w sunset blvd,3238227575.0
590,758,1131,alcove cafe & bakery,90027.0,1929 hillhurst ave,3236440100.0,alcove café & bakery,90027.0,1929 hillhurst ave,3236440100.0
591,764,1304,the bar at hotel bel-air,90077.0,701 stone canyon rd,3104721211.0,wolfgang puck at hotel bel-air,90077.0,701 stone canyon rd,3104721211.0
592,767,1785,rock'n fish,90015.0,800 w olympic blvd # a160,2137384020.0,rock n fish,90015.0,800 w olympic blvd,2137484020.0
593,768,1096,wood ranch bbq & grill,90036.0,189 the grove dr,3239376800.0,wood ranch bbq & grill,90036.0,189 the grove dr,3239376800.0
594,772,1095,pann's,90045.0,6710 la tijera blvd,3237763770.0,pann's restaurant,90045.0,6710 la tijera blvd,3237763770.0
595,773,1031,plan check kitchen & bar,90025.0,1800 sawtelle blvd,3102886500.0,plan check kitchen + bar,90025.0,1800 sawtelle blvd,3104441411.0
596,774,1240,daily grill on century,90045.0,5400 w century blvd,3106650149.0,daily grill,90045.0,5410 w. century blvd.,3106650149.0
597,775,4129,marmalade cafe - farmers market,,6333 west 3rd street,3239540088.0,marmalade cafe - la,90036.0,"6333 w 3rd st, ste e17",3239540088.0
598,776,678,johnny rockets hollywood & highland,90028.0,6801 hollywood blvd ste 325,,baja hollywood,90028.0,6801 hollywood blvd,3234640935.0
599,777,3457,superba food + bread,90291.0,1900 lincoln blvd,3109075075.0,superba food + bread,90291.0,1900 s lincoln blvd,3109075075.0
600,778,1124,industriel,90017.0,609 s grand ave,2134888020.0,industriel,90017.0,609 s grand ave,2134888020.0
601,779,1304,wolfgang puck at hotel bel-air,90077.0,701 stone canyon road,3109091644.0,wolfgang puck at hotel bel-air,90077.0,701 stone canyon rd,3104721211.0
602,781,1323,odys and penelope,90036.0,127 s la brea ave,3239391033.0,odys and penelope,90036.0,127 s la brea,3234331057.0
603,782,4623,the cafe,90049.0,1200 getty center dr,3104407300.0,cafe at the getty center,90049.0,1200 getty center dr,
604,784,1061,factors famous deli,90035.0,9420 w pico blvd,3102789175.0,nick's coffee shop & deli,90035.0,8536 w pico blvd,3106523567.0
605,784,1671,factors famous deli,90035.0,9420 w pico blvd,3102789175.0,label's table deli,90035.0,9226 w pico blvd,3102760388.0
606,784,1697,factors famous deli,90035.0,9420 w pico blvd,3102789175.0,pico kosher deli,90035.0,8826 w pico blvd,3102739381.0
607,784,2418,factors famous deli,90035.0,9420 w pico blvd,3102789175.0,factor's famous deli,90035.0,9420 w pico blvd,3102789175.0
608,785,1682,stout burgers & beers,,1544 n cahuenga blvd,3234693801.0,stout,90028.0,1544 n cahuenga blvd,3234693801.0
609,786,1192,tiago coffee bar & kitchen,90028.0,7080 hollywood blvd,3234665600.0,public kitchen and bar,90028.0,7000 hollywood blvd,3237698888.0
610,786,1547,tiago coffee bar & kitchen,90028.0,7080 hollywood blvd,3234665600.0,tiago coffee bar & kitchen,90028.0,7080 hollywood blvd,3234665600.0
611,789,1042,swingers,90048.0,8020 beverly blvd,3236535858.0,swingers diner,90048.0,8020 beverly blvd,3236535858.0
612,794,3102,wolfgang puck bistro,91608.0,1000 universal plaza,8189859653.0,wolfgang puck bistro,91608.0,1000 universal city plz,8189859653.0
613,797,1415,umami burger,90028.0,1520 north cahuenga blvd,3234693100.0,umami burger - hollywood,90028.0,1520 n cahuenga blvd,3234693100.0
614,799,1490,wolfgang puck bar & grill - la live,90015.0,800 west olympic blvd a180,2137489700.0,wolfgang puck bar & grill,90015.0,800 w olympic blvd,2137489700.0
615,799,1810,wolfgang puck bar & grill - la live,90015.0,800 west olympic blvd a180,2137489700.0,triple 8 china bar & grill,90015.0,800 w olympic blvd,2137473700.0
616,799,2131,wolfgang puck bar & grill - la live,90015.0,800 west olympic blvd a180,2137489700.0,katsuya l.a. live,90015.0,800 w olympic blvd,2138058763.0
617,799,3416,wolfgang puck bar & grill - la live,90015.0,800 west olympic blvd a180,2137489700.0,fleming's prime steakhouse & wine bar,90015.0,800 w olympic blvd,2137459911.0
618,800,1149,faith and flower,90015.0,705 w 9th st,2132390642.0,faith & flower,90015.0,705 w 9th st,2132390642.0
619,801,4123,101 coffee shop,90028.0,6145 franklin ave,3234671175.0,101 coffee shop,90028.0,6145 franklin ave,3234671175.0
620,802,1032,home restaurant,90027.0,1760 hillhurst ave,3236690211.0,home restaurant - los feliz,90027.0,1760 hillhurst ave,3236690211.0
621,803,4095,milk,90036.0,7290 beverly blvd,3239396455.0,milk,90036.0,7290 beverly blvd,3239396455.0
622,804,1490,fleming's prime steakhouse & wine bar,90015.0,800 w olympic blvd,2137459911.0,wolfgang puck bar & grill,90015.0,800 w olympic blvd,2137489700.0
623,804,1810,fleming's prime steakhouse & wine bar,90015.0,800 w olympic blvd,2137459911.0,triple 8 china bar & grill,90015.0,800 w olympic blvd,2137473700.0
624,804,3416,fleming's prime steakhouse & wine bar,90015.0,800 w olympic blvd,2137459911.0,fleming's prime steakhouse & wine bar,90015.0,800 w olympic blvd,2137459911.0
625,807,1008,the little beast,90041.0,1496 colorado blvd,3233415899.0,little beast restaurant,90041.0,1496 colorado blvd,3233415899.0
626,808,1129,son of a gun,90048.0,8370 w 3rd st,3237829033.0,son of a gun,90048.0,8370 w 3rd st,3237829033.0
627,809,4218,cafe pinot,90071.0,700 w 5th st,2132396500.0,café pinot,90071.0,700 w 5th st,2132396500.0
628,812,1570,stella barra hollywood,90028.0,6372 w sunset blvd,3233014001.0,stella barra pizzeria,90028.0,6372 w sunset blvd,3233014001.0
629,818,1391,vibrato grill jazz...etc.,90077.0,2930 n beverly glen cir,3104749400.0,vibrato grill jazz,90077.0,2930 n beverly glen cir,3104749400.0
630,821,1994,the little jewel of new orleans,90012.0,207 ord st,2136200461.0,little jewel of new orleans,90012.0,207 ord st,2136200461.0
631,822,1007,blue cow kitchen & bar,90071.0,350 south grand ave,2136212249.0,blue cow kitchen & bar,90071.0,350 s grand ave,2136212249.0
632,826,1089,sqirl cafe,90029.0,720 n virgil ave ste 4,3232848147.0,sqirl,90029.0,720 n virgil ave,3232848147.0
633,831,1412,tavern,90049.0,11648 san vincente blvd,3108066464.0,tavern,90049.0,11648 san vicente blvd,3108066464.0
634,831,1640,tavern,90049.0,11648 san vincente blvd,3108066464.0,the larder at tavern,90049.0,11648 san vicente blvd,3108066464.0
635,832,1369,bludsos,90036.0,609 n la brea ave,3239312583.0,bludso's bar & que,90036.0,609 n la brea ave,3239312583.0
636,834,1297,the oinkster,90041.0,2005 colorado blvd,3232556465.0,the oinkster,90041.0,2005 colorado blvd,3232556465.0
637,836,1197,jacks n joe,90007.0,2498 s figueroa st,2137484565.0,jacks n joe,90007.0,2498 s figueroa st,2137484565.0
638,837,1118,du-par's restaurant & bakery,90036.0,6333 w. 3rd st.,3239338446.0,andre's italian restaurant,90036.0,6332 w 3rd st,3239351246.0
639,837,2634,du-par's restaurant & bakery,90036.0,6333 w. 3rd st.,3239338446.0,buca di beppo italian restaurant,90036.0,6333 w 3rd st,3233706560.0
640,838,1104,fat sal's,90028.0,1300 n highland ave,8556824373.0,fat sal's,90028.0,1300 n highland ave,8556824373.0
641,838,2814,fat sal's,90028.0,1300 n highland ave,8556824373.0,fat tomato pizza,90028.0,1429 n highland ave,3239628833.0
642,840,1578,figueroa philly cheese steak,90037.0,3844 south figueroa st.,2137489073.0,figueroa philly,90037.0,3850 s figueroa st,2137489073.0
643,841,1058,fiddler's bistro,90036.0,6009 w 3rd st,3239318167.0,fiddler's bistro,90036.0,6009 w 3rd st,3239318167.0
644,843,1319,the district restaurant,,711 s hope st,2134883500.0,district,90017.0,711 s hope st,2136123185.0
645,844,999,plan check kitchen,90036.0,351 n fairfax ave,3104733222.0,plan check kitchen + bar,90036.0,351 n fairfax ave,3235910094.0
646,844,1442,plan check kitchen,90036.0,351 n fairfax ave,3104733222.0,kaya street kitchen,90036.0,109 n fairfax ave,3238799288.0
647,846,1459,little dom's,90027.0,2128 hillhurst ave,3236610055.0,little dom's,90027.0,2128 hillhurst ave,3236610055.0
648,848,1683,cheebo,90046.0,7533 w sunset blvd,3238507070.0,cheebo,90046.0,7533 w sunset blvd,3238507070.0
649,849,2407,the sycamore kitchen,90036.0,143 s la brea ave,,the sycamore kitchen,90036.0,143 s la brea ave,
650,854,4615,suncafe organic,91604.0,10820 ventura blvd,8183087420.0,suncafe organic,91604.0,10820 ventura blvd,8183087420.0
651,855,4149,the coffee co.,90045.0,8751 la tijera blvd,3106457315.0,the coffee co,90045.0,8751 la tijera blvd,3106457315.0
652,856,1284,beachwood cafe,90068.0,2695 n beachwood dr,3238711717.0,beachwood cafe,90068.0,2695 n beachwood dr,3238711717.0
653,857,1422,a-frame,90066.0,12565 w washington blvd,3103987700.0,a-frame,90066.0,12565 washington blvd,3103987700.0
654,858,1418,napa valley grille,90024.0,1100 glendon ave,3108243322.0,napa valley grille,90024.0,1100 glendon ave,3108243322.0
655,860,1226,the trails cafe,90068.0,2333 fern dell dr,3238712102.0,the trails,90027.0,2333 fern dell dr,3238712102.0
656,861,1152,the standard downtown restaurant & lounge,90071.0,550 s flower st,2138928080.0,"the restaurant at the standard, downtown la",90071.0,550 s flower st,2138928080.0
657,861,2155,the standard downtown restaurant & lounge,90071.0,550 s flower st,2138928080.0,chaya downtown,90071.0,525 s flower st,2132369577.0
658,862,1071,gulfstream,90067.0,10250 santa monica blvd,3105533636.0,gulfstream,90067.0,10250 santa monica blvd,3105533636.0
659,864,1600,the waffle,90028.0,6255 w sunset blvd,3234656901.0,the waffle,90028.0,6255 w sunset blvd,3234656901.0
660,868,2825,tasting kitchen,90291.0,1633 abbot kinney blvd,3103926644.0,the tasting kitchen,90291.0,1633 abbot kinney blvd,3103926644.0
661,869,1039,the morrison,90039.0,3179 los feliz blvd,3236671839.0,the morrison,90039.0,3179 los feliz blvd,3236671839.0
662,870,1087,messhall,,los feliz blvd. & hillhurst ave.,3236606377.0,messhall,90027.0,4500 los feliz blvd,3236606377.0
663,873,232,tlt food,90024.0,1116 westwood blvd,3104434433.0,tlt food,90024.0,1116 westwood blvd,3104434433.0
664,878,2763,kings road cafe,90048.0,8361 beverly blvd,3236559044.0,kings road cafe,90048.0,8361 beverly blvd,3236559044.0
665,880,481,phil s deli & grill,90036.0,6333 w third st.,3239363704.0,loteria grill,90036.0,6333 w 3rd st,3239302211.0
666,880,2298,phil s deli & grill,90036.0,6333 w third st.,3239363704.0,pampas grill,90036.0,6333 w 3rd st,3239311928.0
667,881,86,jeff's gourmet sausage factory,,8930 w pico blvd,3108588590.0,sky's gourmet tacos,90019.0,5408 w pico blvd,3233025932.0
668,882,1345,bob's coffee & doughnuts,90036.0,6333 w 3rd st. ste 450,3239338929.0,charlie's coffee shop,90036.0,6333 w third st,3239330616.0
669,882,4281,bob's coffee & doughnuts,90036.0,6333 w 3rd st. ste 450,3239338929.0,coffee corner,90036.0,6333 w 3rd st,3239380278.0
670,882,4405,bob's coffee & doughnuts,90036.0,6333 w 3rd st. ste 450,3239338929.0,bob's coffee & donuts,90036.0,6333 w 3rd st,3239338929.0
671,882,4589,bob's coffee & doughnuts,90036.0,6333 w 3rd st. ste 450,3239338929.0,the coffee bean & tea leaf,90036.0,5979 w 3rd st,3239347277.0
672,884,1573,noe restaurant & bar,,251 s olive st,2133564100.0,cicada restaurant,90014.0,617 s olive st,2134889488.0
673,885,4203,the larder at burton way,90048.0,8500 burton way ste 200,3102788060.0,the larder at burton way,90048.0,8500 burton way,3102788060.0
674,886,1678,emc seafood and raw bar,90020.0,3500 w 6th st,2133519988.0,emc seafood & raw bar,90020.0,3500 w 6th st,2133519988.0
675,886,4474,emc seafood and raw bar,90020.0,3500 w 6th st,2133519988.0,pharos bar & cafe,90020.0,2999 w 6th st,2137387370.0
676,887,1092,the village idiot,90046.0,7383 melrose ave,3236553331.0,the village idiot,90046.0,7383 melrose ave,3236553331.0
677,888,1432,nick & stef's steakhouse,90071.0,330 s hope st,2136800330.0,nick + stef's steakhouse,90071.0,330 s hope st,2136800330.0
678,889,1488,clifton's,90014.0,648 s broadway,2136271673.0,clifton's,90014.0,648 s broadway,2136271673.0
679,892,1303,tommy's original hamburger,90057.0,2575 beverly blvd,2133899060.0,tommy's original world famous hamburgers,90057.0,2575 beverly blvd,2133899060.0
680,893,4142,solar de cahuenga,90028.0,1847 cahuenga blvd,3234677510.0,solar de cahuenga,90028.0,1847 n cahuenga blvd,3234677510.0
681,896,4360,playa provisions,90293.0,119 culver blvd,3106835019.0,playa provisions,90293.0,119 culver blvd,3106835019.0
682,898,4173,lacma cafe,90036.0,5905 wilshire blvd,3238576197.0,c+m coffee and milk at lacma,90036.0,5905 wilshire blvd,3238574761.0
683,898,4441,lacma cafe,90036.0,5905 wilshire blvd,3238576197.0,lacma cafe,90036.0,5905 wilshire blvd,3238576197.0
684,900,1069,jar,90048.0,8225 beverly blvd,3236556566.0,jar,90048.0,8225 beverly blvd,3236556566.0
685,905,1397,33 taps,90028.0,6263 hollywood blvd,3239621400.0,33 taps,90028.0,6263 hollywood blvd,3239621400.0
686,906,1261,tam o'shanter,90039.0,2980 los feliz blvd,3236640228.0,the tam o'shanter,90039.0,2980 los feliz blvd,3236640228.0
687,907,4442,mendocino farms,90071.0,300 s grand ave,2136201114.0,mendocino farms,90071.0,300 s grand ave,2136201114.0
688,909,996,beer belly,90020.0,532 s western ave,2133872337.0,beer belly,90020.0,532 s western ave,2133872337.0
689,911,1063,nick's cafe,90012.0,1300 n spring st,3232221450.0,nick's cafe,90012.0,1300 n spring st,3232221450.0
690,917,1289,ledlow,90013.0,400 s main st,2136877000.0,ledlow,90013.0,400 s main st,2136877015.0
691,918,240,la prime at the westin bonaventure hotel,90071.0,404 s figueroa st,2136124743.0,border grill downtown la,90071.0,445 s figueroa st,2134865171.0
692,918,2312,la prime at the westin bonaventure hotel,90071.0,404 s figueroa st,2136124743.0,la prime,90071.0,404 s figueroa st,2136124743.0
693,920,2513,mauro's cafe & ristorante,90046.0,8112 melrose ave,3236537970.0,mauro's cafe,90046.0,8112 melrose ave,3236532874.0
694,921,1451,the bunker hill bar & grill,90071.0,601 w 5th st,2136882988.0,bunker hill bar & grill,90017.0,601 w 5th st,2136882988.0
695,922,1333,house of pies,90027.0,1869 n vermont ave,3236669961.0,house of pies,90027.0,1869 n vermont ave,3236669961.0
696,922,1722,house of pies,90027.0,1869 n vermont ave,3236669961.0,1739 public house,90027.0,1739 n vermont ave,3236631739.0
697,925,1808,spear steak & seafood house,90017.0,800 w 6th st,2136883000.0,spear steak & seafood house,90017.0,800 w 6th st,2136883000.0
698,926,1772,the counter miracle mile,90036.0,5779 wilshire blvd,3239328900.0,the counter miracle mile,90036.0,5779 wilshire blvd,3239328900.0
699,927,1505,umami burger & umamicatessen los angeles,90014.0,852 s broadway,2134138626.0,umami burger - broadway,90015.0,852 s broadway,2134138626.0
700,928,1151,fat sal's deli,90024.0,972 gayley ave,8556824373.0,fat sal's deli,90024.0,972 gayley ave,8556824373.0
701,930,1230,evo kitchen,90046.0,7950 w sunset blvd,3233753390.0,evo kitchen,90046.0,7950 sunset blvd,3233753390.0
702,932,3577,girasol,91602.0,11334 moorpark st,8189242323.0,girasol,91602.0,11334 moorpark st,8189242323.0
703,933,2456,midici,91403.0,14612 ventura blvd,8187882178.0,midici the neapolitan pizza company,91403.0,14612 ventura blvd,8187882178.0
704,934,1081,father's office,90034.0,3229 helms ave,3108159820.0,father's office,90034.0,3229 helms ave,3107362224.0
705,936,993,the kitchen,90029.0,4348 fountain ave,3236643663.0,the kitchen,90029.0,4348 fountain ave,3236643663.0
706,941,1168,fords filling station,90015.0,900 w olympic blvd,2137658630.0,ford's filling station,90015.0,900 west olympic blvd,2137658600.0
707,942,1502,cafe 50's,90025.0,11623 santa monica blvd,3104791955.0,cafe 50's,90025.0,11623 santa monica blvd,3104791955.0
708,942,4096,cafe 50's,90025.0,11623 santa monica blvd,3104791955.0,evo cafe,90025.0,11870 santa monica blvd,3104812224.0
709,942,4228,cafe 50's,90025.0,11623 santa monica blvd,3104791955.0,cafe chez marie,90025.0,10681 santa monica blvd,3104752949.0
710,942,4420,cafe 50's,90025.0,11623 santa monica blvd,3104791955.0,santa monica restaurant & cafe,90025.0,12340 santa monica blvd,3102078888.0
711,943,2193,gus's world famous fried chicken,90019.0,1262 crenshaw blvd.,3234020232.0,gus's world famous fried chicken,90019.0,1262 crenshaw blvd,3234020232.0
