name,post,phone,addr,label
0.07806688394951479,1,-1,0.4324142847943702,
0.18019251389415972,1,-1,0.12179666093502212,
0.6094078428283605,1,-1,0.9885319300907957,
0.22203165812950248,1,-1,0.11204233835522442,
0.2258644501423857,1,-1,0.1175615895039742,
1.0,1,1,0.867462006188598,
0.7786802253997234,1,1,0.8912057786323047,
0.294544353115597,1,1,1.0,
0.18142749144032314,1,-1,0.3288940712451814,
0.15242191893536017,1,-1,0.3080696521230171,
0.22663515772242782,1,1,1.0,
1.0,1,1,1.0,
0.0,1,0,1.0,
1.0,1,1,1.0,
0.8768489125905929,1,1,1.0,
1.0,0,1,1.0,
1.0,1,1,1.0,
0.23951773639257565,1,-1,0.2767490675725366,
0.3261610475648966,1,-1,0.21754439923415178,
0.9650969752090338,1,1,1.0,
0.24492496025441263,1,-1,0.19428622313327865,
0.8431393274675127,1,-1,1.0,
0.038420209227299426,1,-1,0.2581133545383166,
1.0,1,1,0.7546516353974102,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,0,1.0,
0.20749007650853252,1,0,0.3938603775781938,
0.23361927703340873,1,0,0.4004808187926596,
0.20697094248113743,1,0,0.3628526233828102,
0.986420448827719,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.27303479228218697,1,-1,0.2843925177527846,
0.4855334825313228,1,1,1.0,
1.0,1,-1,1.0,
0.43192154708841546,1,-1,0.6223210527027652,
0.9869276556018369,1,1,0.6522641694742011,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.9849415626684949,-1,1,0.8532275347283996,
1.0,0,1,0.7449146244174457,
1.0,1,-1,1.0,
1.0,1,1,1.0,
1.0,1,1,0.883968421773425,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,-1,1,1.0,
0.5891615899389886,1,1,1.0,
1.0,1,-1,1.0,
1.0,0,-1,0.7877845579783105,
0.16197726027898696,0,-1,0.7877845579783105,
1.0,1,1,1.0,
0.3181407569978129,1,-1,0.3312475519823649,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.9427546475000564,1,1,1.0,
0.9755178218288484,1,1,1.0,
1.0,0,1,0.2462666273656176,
0.21445391461188,1,-1,0.3672402458596694,
0.8770564407407312,1,1,1.0,
0.8104460610246138,1,1,1.0,
0.17122757590516674,1,-1,0.14786365923654765,
0.03516616180088958,1,-1,0.2175408165646753,
1.0,1,1,1.0,
0.05404867506992663,1,-1,0.20883661455382893,
0.0388182540874361,1,-1,0.2175408165646753,
0.0455529514216216,1,-1,0.20883661455382893,
0.32421813075399747,1,-1,0.2033980376109634,
1.0,1,1,1.0,
1.0,1,1,0.2801199913639088,
0.8647992084041105,1,1,1.0,
1.0,1,1,1.0,
0.1284894045455515,1,-1,0.2978973673203543,
0.733772353862295,1,1,1.0,
0.03290107172603711,1,-1,0.21840416809210464,
0.8791484923988669,1,1,0.7287543018775612,
1.0,1,1,1.0,
0.04193635318675301,1,-1,0.4312671248332182,
0.3123153863553205,1,-1,0.12760338806317198,
0.3393841527522463,1,-1,0.12760338806317198,
0.03066684585473425,1,-1,0.3920208368658896,
0.3198985724131525,1,-1,0.1381265828415509,
0.033576693890979455,1,-1,0.4312671248332182,
0.6276624964107768,1,0,1.0,
1.0,1,1,1.0,
0.7071067811865476,1,1,1.0,
0.9097644607501496,1,0,1.0,
0.30861214845488694,1,-1,0.25066201887699613,
0.28518931800944114,1,1,1.0,
0.9517342554339151,1,1,1.0,
1.0,0,0,0.6025243829628847,
0.2106534969317237,1,-1,0.2407160838218278,
0.029777339944272046,1,-1,0.3047804544530692,
0.6645703136575974,1,1,1.0,
0.036501144813840834,1,-1,0.3444322884309433,
0.03873393828524274,1,-1,0.3226240438908793,
0.1896962012833889,1,-1,0.1362856359239215,
0.2112757210377341,1,-1,0.14786365923654765,
0.4386428463423726,1,1,1.0,
1.0,1,1,0.6842707106807879,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.1910005282652864,1,-1,0.1485388504475972,
1.0,1,-1,1.0,
0.3244620259641269,1,-1,0.8280791178172928,
0.6353066781907419,1,1,0.7139705534494595,
0.34716214931476064,1,-1,0.8928203605376035,
0.024239614263297484,1,-1,0.33181649877018976,
0.9110864910296108,1,-1,0.8358602100536706,
0.045715192418431985,1,-1,0.108290162026799,
0.061921478209029115,1,-1,0.11638606590592408,
1.0,1,1,0.7679397784442481,
1.0,1,1,1.0,
1.0,1,0,1.0,
0.9824805076299314,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.7862987521151197,1,1,1.0,
0.03135983988117162,1,-1,0.3014373988817973,
0.19985169645166487,1,-1,0.338172421193558,
0.09620577799102427,1,-1,0.3014373988817973,
0.02652176309622554,1,-1,0.27272965950122235,
0.0548461110781202,1,-1,0.2848639336643487,
0.12967163500643927,1,-1,0.26463025555202424,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.39660053590154587,-1,-1,0.3381529258433728,
0.34757458581511597,1,-1,0.0984458035805224,
1.0,1,1,0.8782116892650398,
1.0,1,1,1.0,
0.10888623653207344,1,-1,0.3097628613180427,
1.0,1,1,1.0,
1.0,1,-1,1.0,
0.8782629606165057,1,1,1.0,
1.0,1,1,1.0,
0.036119443326416256,1,-1,0.14725534394539244,
0.03749442205355811,1,-1,0.13701214944448856,
0.05052137153935903,1,-1,0.1442952891788774,
0.03483517274206719,1,-1,0.14725534394539244,
0.060372481721390175,1,-1,0.14725534394539244,
0.056774251075981504,1,-1,0.1694662285387131,
1.0,1,1,1.0,
0.03177460468617855,1,-1,0.13224801030172184,
0.04540766930502486,1,-1,0.13701214944448856,
0.7528959986165602,1,1,0.9009763845142255,
0.9729931959991214,1,1,1.0,
1.0,0,1,1.0,
0.45385204850092037,-1,-1,0.13121139628933143,
0.724255419501743,1,1,1.0,
1.0,1,1,1.0,
0.05933404994104545,1,-1,0.35972468635689925,
0.038550887737269876,1,-1,0.36740070107719314,
0.06020264838519571,1,-1,0.3797323338196835,
1.0,1,1,1.0,
0.04728527098859087,1,-1,0.3310344212172821,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.07053981711564766,1,-1,0.28479759977286256,
0.048418301778458156,1,-1,0.27882346854925366,
0.050869202580699706,1,-1,0.2819215584724096,
0.07053981711564766,1,-1,0.2819215584724096,
0.0,1,1,1.0,
0.04951745241410195,1,-1,0.2819215584724096,
0.8322172032869221,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.7711761931203226,1,-1,1.0,
1.0,1,1,1.0,
0.7393996083234158,1,1,0.792042244339945,
1.0,1,1,1.0,
1.0,1,1,0.7881627110562257,
0.1610883880923472,1,-1,0.08275496156592106,
0.1701614653492395,1,-1,0.08818994335143943,
0.4469573184412275,1,-1,0.09029361638710412,
1.0,1,1,1.0,
0.1308064435164588,1,-1,0.44413100436341657,
1.0,1,1,1.0,
0.9875313794223394,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.968836513087521,1,1,1.0,
0.8970939298760214,1,1,1.0,
1.0,1,1,1.0,
1.0,0,0,0.6703753335471547,
0.23361927703340873,1,-1,0.4004808187926596,
0.20749007650853252,1,-1,0.38355874107875776,
1.0,1,1,1.0,
0.20697094248113743,1,-1,0.35336201188250915,
1.0,1,1,1.0,
0.8441530762840744,1,1,1.0,
0.976943210941141,1,1,0.6702295353480435,
0.14977020149881926,1,-1,0.6904317354563525,
0.8944236926619469,1,1,0.6990807487254025,
0.07152319120768334,1,-1,0.2604004911169361,
0.04647049236649673,1,-1,0.2659570683516778,
1.0,1,1,0.7129065979303228,
0.06020264838519571,1,-1,0.2707136862275323,
0.05699920166556083,1,-1,0.2396319439029727,
1.0,1,1,0.8668747803132714,
1.0,1,1,1.0,
0.45727201995994166,0,-1,0.8448954609021154,
0.9214801889645897,1,1,1.0,
1.0,1,1,1.0,
0.4523132021898472,1,1,1.0,
0.9875313794223394,0,1,0.6038872311899492,
0.1326453074479895,1,-1,0.2693240087150409,
1.0,1,1,0.7916583747578918,
0.1910005282652864,1,-1,0.1485388504475972,
1.0,1,1,1.0,
0.34757458581511597,1,-1,0.0984458035805224,
1.0,1,1,1.0,
0.9257798664240935,1,1,1.0,
1.0,1,1,0.6970210717938082,
1.0,1,1,0.7062378075551767,
1.0,1,1,0.6800948409936961,
0.9346133900433865,1,1,1.0,
0.7500565276395912,1,1,1.0,
0.33861456008022606,1,-1,0.4341873866230972,
0.8325125424202569,1,1,1.0,
0.28408895360730035,1,-1,0.4400840814630168,
0.22866798037496294,1,-1,0.408918971751949,
0.11329074329151441,0,-1,0.14406444698141666,
0.09459777788192225,0,-1,0.15762745927665547,
1.0,0,1,1.0,
0.09589891715243314,0,-1,0.12261768946616651,
0.09589891715243314,0,-1,0.12261768946616651,
0.10920251311621146,0,-1,0.13905508778423628,
0.10505558842691187,0,-1,0.13905508778423628,
0.0747876964317863,0,-1,0.14406444698141666,
0.08807232106181519,0,-1,0.13252676542800695,
0.08182868849347379,0,-1,0.14406444698141666,
0.07669439075940894,0,-1,0.13252676542800695,
0.10920251311621146,0,-1,0.12261768946616651,
0.09589891715243314,0,-1,0.12261768946616651,
0.22662072935505254,0,-1,0.1481876141607842,
0.110837406196263,0,-1,0.15483487980127175,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.29583349059780933,1,-1,0.15198457116895955,
0.23309867244132468,1,-1,0.15860887123805986,
0.23723809109855157,1,-1,0.15198457116895955,
0.3035790916665609,1,-1,0.17037113123238115,
0.23986692263130666,1,-1,0.15198457116895955,
0.1657545910747942,1,-1,0.15198457116895955,
0.048364979294299316,1,1,1.0,
0.048364979294299316,1,-1,0.3949055219041517,
1.0,1,1,0.8124469111534166,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.050601587238657056,1,-1,0.19072093895520104,
0.820966126470977,1,1,0.7806290295642406,
1.0,1,1,1.0,
0.3169319659359155,1,1,1.0,
0.3327558271170376,1,-1,0.2381828405367232,
1.0,1,1,1.0,
0.16404779372219153,1,-1,0.562469254048994,
1.0,1,1,0.6663547372280308,
0.32294238246702134,1,0,1.0,
0.294544353115597,-1,0,0.3381529258433728,
0.25813412305562095,1,0,0.0984458035805224,
0.12057419244654917,1,-1,0.23234107398083367,
1.0,1,0,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.45727201995994166,1,1,1.0,
0.8148809198364871,1,1,1.0,
0.30498317963809757,1,-1,0.21346773394613622,
1.0,1,1,1.0,
0.18915098102233444,1,-1,0.304220208606888,
0.2961626769874653,1,-1,0.10406849686031608,
0.2081147219741334,1,-1,0.304220208606888,
0.8637548755369888,1,1,0.7240460413611439,
0.15488462081529086,1,-1,0.33311553429397245,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.6762189142281823,1,0,0.8448954609021154,
0.9813914365540167,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.04193635318675301,1,-1,0.41211761009494147,
0.3123153863553205,1,-1,0.12193742648236582,
0.3393841527522463,1,-1,0.12193742648236582,
0.03066684585473425,1,-1,0.3746139714662185,
0.3198985724131525,1,-1,0.13199336080452456,
0.033576693890979455,1,-1,0.41211761009494147,
0.024269975966145385,1,-1,0.20827456329484342,
0.9885960161985289,1,1,1.0,
0.03285933579312281,1,-1,0.2274848538864388,
0.2650581468750971,-1,-1,0.2149053151783373,
0.03730176902376471,1,-1,0.19994112085738633,
0.026790472587940123,1,-1,0.20827456329484342,
0.03143843341361688,1,-1,0.19994112085738633,
0.8842283247270124,1,1,1.0,
0.3059338866336041,0,-1,0.18001518432143074,
0.3170105167251916,0,-1,0.17762673455441055,
0.5024637104991623,1,-1,0.1106238938315054,
0.926987518165497,1,1,0.8489434584124013,
0.48907771095190944,1,1,1.0,
0.035503051546151354,1,-1,0.11204233835522442,
0.037924287731938615,1,-1,0.10020141546443559,
0.05913109657565114,1,-1,0.5108811386907813,
0.06245573207616912,1,-1,0.34671034359650393,
0.08809134441727967,1,-1,0.30437512786676785,
0.05553543055629204,1,-1,0.2727915607558917,
0.08809134441727967,1,-1,0.9697747436727646,
0.07735961654224095,1,-1,0.2727915607558917,
0.0780562048505894,1,-1,0.30437512786676785,
1.0,1,1,1.0,
0.3023606427684897,1,-1,0.2166588530920527,
0.18624201193306109,1,-1,0.21203708386518066,
0.15646672188352923,1,-1,0.19861163935311357,
1.0,1,1,0.48066843078277094,
0.9803551473736548,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.26811573436673486,-1,-1,0.2149053151783373,
1.0,1,1,1.0,
0.276089589437645,1,-1,0.19544797297869634,
0.07879510625425173,1,-1,0.1862217933840954,
1.0,1,1,0.8597827081916778,
0.12557417398193202,1,-1,0.12958436004408835,
0.28177989105493895,1,-1,0.14786365923654765,
0.6218573990810479,1,1,1.0,
1.0,1,1,0.8304184406287658,
0.7457407118016995,1,1,1.0,
0.14795224425554307,0,0,0.8164379762963998,
0.8214773989199352,1,1,0.7493024418024852,
1.0,1,1,1.0,
0.12981972291173582,1,-1,0.1649879965301736,
0.6476374655250889,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.038520788459751536,0,-1,0.2874690342374608,
0.929083998472792,1,0,1.0,
1.0,1,1,0.8641014293941078,
0.1202940230659001,1,-1,0.19895632598473123,
1.0,1,1,1.0,
0.13991226630315245,1,-1,0.14316925834540162,
0.03992046744973043,1,-1,0.19120110175724178,
0.05404867506992663,1,-1,0.20883661455382893,
0.06135581090841373,1,-1,0.1835507994338769,
0.044066306056569915,1,-1,0.19120110175724178,
0.051711503938425114,1,-1,0.1835507994338769,
1.0,1,1,1.0,
0.12029783873774208,1,-1,0.18274149553487848,
0.026567005764863306,1,-1,0.27961533238248465,
0.3665120128177903,1,-1,0.31369098295498965,
0.02246834919252268,1,-1,0.25298584274839675,
0.04646378791199092,1,-1,0.2642416760190164,
0.7196966375420232,1,1,1.0,
1.0,1,1,0.30990431065543417,
0.048955895204110964,1,-1,0.30990431065543417,
1.0,1,1,1.0,
0.739099854406008,1,1,0.7526640842117995,
1.0,1,1,1.0,
0.22123283044187278,1,-1,0.26311411487574,
0.1430593960817589,1,-1,0.2299159598356896,
0.3707797125938302,1,1,1.0,
0.498805628889863,1,1,1.0,
0.04599421975070241,1,-1,0.4640573836360718,
0.039578986627101305,1,-1,0.43746308943787665,
0.049980596485354196,1,-1,0.4640573836360718,
0.5024496429429698,1,-1,0.6223210527027652,
0.8596315136349703,1,1,1.0,
0.037177016094651336,1,-1,0.3995058055520248,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.9836276180219607,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,0.5875704658006171,
1.0,1,1,1.0,
0.3251831264960119,1,1,1.0,
0.9289190671743598,1,1,0.674388163522828,
1.0,1,0,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.8994872861790034,1,1,1.0,
0.9875313794223394,1,1,1.0,
1.0,1,0,1.0,
0.28201448267366935,1,0,0.10892487611101408,
1.0,1,1,1.0,
0.042182424851529295,1,-1,0.3395656335003047,
0.43792551092217824,1,1,0.8489434584124014,
0.9100986577637816,1,1,0.696899286244494,
0.03320920095381029,1,-1,0.20249627575941556,
0.04496223181616354,1,-1,0.221173603607403,
0.05104092172035065,1,-1,0.19439403307003045,
0.03665805804923308,1,-1,0.20249627575941556,
0.04301797638210041,1,-1,0.19439403307003045,
1.0,1,1,0.8089421213973207,
0.022957677190214913,1,-1,0.28477175351617495,
1.0,1,1,0.8257723303835347,
1.0,1,1,0.7675102080827301,
0.31715184531015916,1,-1,0.1222959311117751,
0.3446397936729965,1,-1,0.1222959311117751,
0.5170301955513125,1,1,1.0,
0.32485246320042066,1,-1,0.13238143058969884,
1.0,1,1,0.6830581937371079,
1.0,1,-1,1.0,
0.18121634978995216,1,-1,0.1194376427959915,
0.22957373117536148,1,-1,0.1362856359239215,
1.0,1,1,1.0,
0.19926882169711857,1,-1,0.5057174399100658,
0.12635700442732056,1,1,0.6340881280679616,
0.023790650454706175,1,-1,0.31857028623607664,
0.028435352490980014,1,-1,0.2992586291235894,
0.053978212227957845,1,-1,0.2380885671486009,
0.03705046987618529,1,-1,0.23309424014541985,
0.03892593892420072,1,-1,0.2356842191034237,
0.053978212227957845,1,-1,0.2356842191034237,
0.03789155777104056,1,-1,0.2356842191034237,
0.678835781761946,1,1,1.0,
0.8767517473925496,1,1,1.0,
0.052238299360615054,1,-1,0.35340408654772215,
0.08157747209559897,1,-1,0.3652659294680658,
0.06767485792586589,1,-1,0.35972468635689925,
0.06407380701798453,1,-1,0.3184232281080144,
0.05559331928389209,1,-1,0.299927506172407,
0.038159074123209825,1,-1,0.2936359985161881,
1.0,1,1,1.0,
0.05559331928389209,1,-1,0.2968986748354095,
0.039025328598015996,1,-1,0.2968986748354095,
1.0,1,1,1.0,
1.0,1,1,0.764854739778273,
0.39466008874232766,-1,-1,0.1746456119642131,
0.02794021042004961,1,-1,0.4242138106218502,
0.04224894069088793,1,-1,0.4242138106218502,
0.1379101246078021,1,-1,0.24901406420806468,
0.029512101912043176,1,-1,0.31964358851721314,
0.03189979549315951,1,-1,0.31964358851721314,
0.03346564964239396,1,-1,0.29625503312814844,
0.03268245099118856,1,-1,0.3582571870926668,
0.041022284937888016,1,-1,0.334797712676898,
0.043531638835099855,1,-1,0.3135994956840223,
0.02402233812485295,1,-1,0.28006354020547225,
0.01848537959080616,1,-1,0.28006354020547225,
0.026482041133759494,1,-1,0.28006354020547225,
0.24070724589007847,-1,-1,0.31857028623607664,
0.10852401342835678,1,0,0.26969905090696117,
0.07375533147825016,1,-1,0.19072093895520104,
0.09556439035016814,1,-1,0.19072093895520104,
0.06054127464849618,1,0,0.279918856653043,
0.04155533464422835,1,0,0.27404706565852077,
0.04365883681749683,1,0,0.2770920835582143,
0.06054127464849618,1,0,0.2770920835582143,
0.28516781420661486,1,0,0.2586068220519901,
0.04249868810378558,1,0,0.2770920835582143,
0.03949330312195017,1,-1,0.3830012871973741,
1.0,1,1,0.6408781621332333,
0.8056831307513023,1,1,1.0,
0.18710760456440648,1,0,0.26969905090696117,
1.0,1,1,1.0,
0.06796443457201544,1,-1,0.13924106508006995,
0.058790393070018716,1,-1,0.1272601051232864,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.11621723726635169,1,-1,0.3952988437715534,
1.0,1,1,1.0,
0.724255419501743,1,1,0.9149225304557373,
1.0,1,1,1.0,
1.0,0,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,0.668438588987337,
1.0,1,1,0.674815405908721,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.8080020902893819,1,1,1.0,
0.8213814921777626,1,0,1.0,
0.3379918480849475,1,-1,0.3029341481284675,
1.0,1,1,1.0,
0.09117172546024321,1,-1,0.2902682916400657,
0.09256996048004049,1,-1,0.30010401827022365,
0.9311258148313828,1,1,1.0,
0.4582779023810914,1,-1,0.2352520168071299,
0.43239960420205525,1,1,1.0,
1.0,1,1,0.7286125211111885,
1.0,1,1,1.0,
0.5774931580967141,1,-1,1.0,
1.0,1,1,1.0,
0.7954041604324829,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.48750848887411263,1,-1,1.0,
1.0,1,1,1.0,
0.27686999638927345,-1,-1,0.1461392832812374,
1.0,1,1,1.0,
0.08077858963580423,1,-1,0.11917965766819882,
0.19059726924664142,1,-1,0.11026854996005923,
1.0,1,1,0.6935537891668055,
0.9755178218288484,0,1,1.0,
1.0,0,1,1.0,
0.0,1,-1,0.4648512871804576,
0.9283238333689157,1,1,0.8243879180155894,
0.8257470582597533,1,1,1.0,
0.7344834925076742,1,1,1.0,
0.29852296255576843,1,-1,0.46187352094697615,
1.0,1,1,1.0,
0.9755178218288484,1,1,1.0,
0.842050052136879,1,-1,1.0,
0.6762076586875568,1,1,0.27905259125779924,
0.6427629624260272,0,1,0.31330130914840215,
0.193151780713668,1,0,0.6598909675265575,
1.0,1,1,0.9705978911488122,
1.0,1,1,1.0,
1.0,1,-1,0.7356844691431786,
1.0,1,-1,0.9827089471187631,
0.32928696067415975,1,0,1.0,
0.178072520443497,1,-1,0.16460019598719255,
0.16187389002161276,1,-1,0.14569135410167458,
0.21643557456730214,1,-1,0.17376589242271995,
0.5009189185681739,1,1,1.0,
0.5796052258625907,0,1,1.0,
0.2627589884642561,1,-1,0.21084837579388463,
1.0,1,1,1.0,
0.7500565276395912,1,1,1.0,
1.0,1,1,0.5432174778604338,
0.8195515226218096,1,1,0.8028472311899574,
0.7720873298471909,1,1,0.5187242016181589,
0.18759039977812245,1,-1,0.5187242016181589,
0.2814556881833649,1,-1,0.5187242016181589,
0.10522574471161968,1,-1,0.5187242016181589,
0.9239694091003017,1,1,1.0,
1.0,1,1,1.0,
0.6314246446578977,1,1,1.0,
1.0,1,1,1.0,
0.13628736108445874,1,-1,1.0,
0.12198312339139342,1,-1,1.0,
1.0,1,1,1.0,
0.9299107186591903,1,1,1.0,
1.0,1,1,1.0,
0.7782941208363596,1,1,1.0,
0.8360946364080505,1,1,1.0,
0.5112467648391221,1,1,1.0,
0.974043466666379,1,1,1.0,
1.0,1,1,0.8026789786985989,
0.9643784603395756,1,1,0.7402522490547292,
1.0,1,1,0.6356358438301881,
0.5088327078726032,1,1,0.6356358438301881,
0.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.043364379498782094,1,-1,0.15235525170797767,
0.027837937844583424,1,-1,0.5961965280541391,
1.0,1,1,1.0,
0.4393303377749463,1,-1,0.4357238845470095,
0.6735675677681351,1,1,0.13027574533879543,
1.0,1,1,1.0,
0.890010508884025,0,-1,1.0,
0.8315877858069498,1,-1,1.0,
0.15729721593917811,1,-1,0.44413100436341657,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,0,1.0,
1.0,1,1,1.0,
0.3381839092460981,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,0.9925202722324884,
1.0,1,1,1.0,
0.9692375673608432,-1,1,1.0,
0.3233545533249271,1,1,1.0,
0.2514325493624934,1,-1,0.4488311831509688,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.9396296790987787,1,1,1.0,
1.0,1,1,1.0,
1.0,0,1,0.4002365261105505,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.08681345679089894,1,-1,0.39188364140659737,
0.07680123565539997,1,-1,0.39188364140659737,
0.25430096741489,0,-1,0.13106048538067985,
0.13617813542947194,1,-1,0.2462625432577882,
0.18407117254269015,1,-1,0.5086168726743387,
0.553898111854896,1,1,0.5086168726743387,
0.16167207075153953,1,-1,0.1289954029786269,
0.042541476273379494,0,-1,0.43285965262701886,
1.0,1,1,0.8071047932105088,
0.9284687812631982,1,1,1.0,
0.08831002615339242,1,-1,0.2713114407870607,
1.0,1,1,1.0,
0.8802138290413112,1,1,1.0,
1.0,1,1,1.0,
0.5059280848410875,1,1,1.0,
1.0,1,1,0.9624837670632441,
1.0,1,1,1.0,
0.4605007097503911,1,-1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.9607464402439664,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,1.0,
1.0,1,-1,1.0,
0.05864881218458642,1,-1,0.3373472241408216,
0.4297583680584747,1,1,1.0,
0.8227142281089603,1,-1,1.0,
0.9641911810631822,-1,1,1.0,
1.0,1,1,1.0,
0.11577666569697806,1,-1,0.2693240087150409,
1.0,1,1,1.0,
1.0,1,1,1.0,
0.42943697173980233,-1,1,1.0,
1.0,1,1,1.0,
1.0,1,1,0.9865895055693282,
1.0,1,1,1.0,
0.5959126112660839,1,1,1.0,
1.0,1,-1,1.0,
1.0,1,1,1.0,
0.5851681628951863,1,-1,0.8597827081916778,
1.0,1,1,1.0,
0.09645766564632474,1,-1,0.26178455028750747,
0.07283740594672153,1,-1,0.27592026703628914,
0.07513797552761338,1,-1,0.286217332884133,
1.0,1,1,0.9080424719396781,
1.0,1,1,1.0,
1.0,1,1,0.8636907492979907,
0.385000363094363,1,-1,1.0,
1.0,1,1,0.7007184336566097,
1.0,1,1,1.0,
0.48626195168110475,1,0,0.4745534069752651,
1.0,1,1,1.0,
0.6952768963046274,1,1,0.7229172436098541,
